timestamp,frame_id,track_id,class_name,confidence,x1,y1,x2,y2,zone
2026-05-09T17:51:50.963355,37,2,cat,0.484,1,154,92,348,
2026-05-09T17:51:50.963355,37,12,bird,0.5,409,113,618,319,
2026-05-09T17:51:51.479116,38,1,person,0.906,107,71,626,478,
2026-05-09T17:51:51.479116,38,2,person,0.292,0,151,94,352,
2026-05-09T17:51:51.479116,38,12,bird,0.5,409,113,618,319,
2026-05-09T17:51:51.946956,39,1,person,0.851,104,71,623,478,
2026-05-09T17:51:51.946956,39,2,person,0.264,0,157,93,355,
2026-05-09T17:51:51.946956,39,12,bird,0.5,409,113,618,319,
2026-05-09T17:51:52.448230,40,1,person,0.883,107,71,625,478,
2026-05-09T17:51:52.448230,40,2,person,0.5,0,157,93,355,
2026-05-09T17:51:52.448230,40,12,bird,0.5,409,113,618,319,
2026-05-09T17:51:52.871707,41,1,person,0.862,107,70,626,477,
2026-05-09T17:51:52.871707,41,2,bear,0.671,-1,161,94,366,
2026-05-09T17:51:52.871707,41,12,bird,0.5,409,113,618,319,
2026-05-09T17:51:53.356983,42,1,person,0.73,109,70,629,477,
2026-05-09T17:51:53.356983,42,2,bear,0.5,-2,161,94,367,
2026-05-09T17:51:53.356983,42,12,bird,0.5,409,113,618,319,
2026-05-09T17:51:53.778433,43,1,person,0.709,110,70,631,477,
2026-05-09T17:51:53.778433,43,2,person,0.243,0,159,92,359,
2026-05-09T17:51:53.778433,43,12,bird,0.5,410,113,618,319,
2026-05-09T17:51:54.248245,44,1,person,0.87,110,68,634,478,
2026-05-09T17:51:54.248245,44,2,person,0.226,-3,135,98,357,
2026-05-09T17:51:54.248245,44,12,bird,0.5,410,113,618,319,
2026-05-09T17:52:00.577110,45,1,cat,0.494,135,80,641,478,
2026-05-09T17:52:00.577110,45,2,cat,0.459,25,139,141,364,
2026-05-09T17:52:00.577110,45,12,bird,0.5,410,113,618,319,
2026-05-09T17:52:01.026990,46,1,person,0.626,135,81,637,478,
2026-05-09T17:52:01.026990,46,2,cat,0.283,7,157,114,368,
2026-05-09T17:52:01.026990,46,12,bird,0.5,410,113,619,318,
2026-05-09T17:52:01.652915,47,1,dog,0.275,95,68,617,478,
2026-05-09T17:52:01.652915,47,2,cat,0.5,8,157,115,369,
2026-05-09T17:52:01.652915,47,12,bird,0.5,410,113,619,318,
2026-05-09T17:52:02.156138,48,1,person,0.265,70,49,619,478,
2026-05-09T17:52:02.156138,48,2,cat,0.5,8,157,117,370,
2026-05-09T17:52:02.156138,48,12,bird,0.5,411,113,619,318,
2026-05-09T17:52:02.626935,49,1,person,0.617,55,41,618,478,
2026-05-09T17:52:02.626935,49,2,cat,0.5,9,157,118,371,
2026-05-09T17:52:02.626935,49,12,bear,0.224,103,147,206,245,
2026-05-09T17:52:03.102228,50,1,person,0.713,46,36,617,478,
2026-05-09T17:52:03.102228,50,2,cat,0.612,0,168,98,364,
2026-05-09T17:52:03.102228,50,12,bear,0.299,97,146,200,240,
2026-05-09T17:52:03.552603,51,1,person,0.474,41,34,618,478,
2026-05-09T17:52:03.552603,51,2,cat,0.764,-1,169,96,365,
2026-05-09T17:52:03.552603,51,12,cat,0.221,94,146,199,239,
2026-05-09T17:52:04.024395,52,1,person,0.565,44,33,623,478,
2026-05-09T17:52:04.024395,52,2,bear,0.398,-1,169,95,364,
2026-05-09T17:52:04.024395,52,12,bear,0.238,94,146,200,237,
2026-05-09T17:52:04.479762,53,1,person,0.743,40,35,621,478,
2026-05-09T17:52:04.479762,53,2,cat,0.248,-1,166,96,361,
2026-05-09T17:52:04.479762,53,12,bear,0.5,88,146,191,235,
2026-05-09T17:52:04.967041,54,1,person,0.779,34,36,617,478,
2026-05-09T17:52:04.967041,54,2,bear,0.211,-1,165,96,361,
2026-05-09T17:52:04.967041,54,12,bear,0.345,98,146,201,232,
2026-05-09T17:52:05.550565,55,1,person,0.675,43,39,624,478,
2026-05-09T17:52:05.550565,55,2,cat,0.41,-3,161,97,366,
2026-05-09T17:52:05.550565,55,12,bear,0.5,96,146,196,229,
2026-05-09T17:52:06.006413,56,1,person,0.662,40,34,628,478,
2026-05-09T17:52:06.006413,56,2,cat,0.664,-2,165,97,369,
2026-05-09T17:52:06.006413,56,12,cat,0.382,96,147,207,239,
2026-05-09T17:52:06.510643,57,1,person,0.852,37,36,625,478,
2026-05-09T17:52:06.510643,57,2,cat,0.5,-2,165,97,369,
2026-05-09T17:52:06.510643,57,12,cat,0.5,95,148,205,239,
2026-05-09T17:52:06.918606,58,1,person,0.878,35,36,624,479,
2026-05-09T17:52:06.918606,58,2,cat,0.428,-1,159,95,358,
2026-05-09T17:52:06.918606,58,12,cat,0.322,97,145,204,232,
2026-05-09T17:52:07.406893,59,1,person,0.846,37,37,626,479,
2026-05-09T17:52:07.406893,59,2,cat,0.585,0,162,94,355,
2026-05-09T17:52:07.406893,59,12,cat,0.5,96,145,201,231,
2026-05-09T17:52:07.846297,60,1,person,0.9,41,38,629,480,
2026-05-09T17:52:07.846297,60,2,cat,0.222,0,160,94,357,
2026-05-09T17:52:07.846297,60,12,cat,0.5,95,145,199,230,
2026-05-09T17:52:08.316098,61,1,person,0.778,38,39,628,480,
2026-05-09T17:52:08.316098,61,2,cat,0.5,-1,160,94,356,
2026-05-09T17:52:08.316098,61,12,cat,0.5,94,145,196,228,
2026-05-09T17:52:08.740033,62,1,person,0.708,35,38,626,478,
2026-05-09T17:52:08.740033,62,2,cat,0.5,-1,160,94,355,
2026-05-09T17:52:08.740033,62,12,cat,0.5,93,145,194,227,
2026-05-09T17:52:09.335963,63,1,person,0.808,36,34,631,478,
2026-05-09T17:52:09.335963,63,2,cat,0.5,-1,160,93,355,
2026-05-09T17:52:09.335963,63,12,cat,0.5,93,146,191,226,
2026-05-09T17:52:09.793336,64,1,person,0.905,34,33,631,479,
2026-05-09T17:52:09.793336,64,2,cat,0.5,-1,159,93,354,
2026-05-09T17:52:09.793336,64,12,cat,0.5,92,146,189,225,
2026-05-09T17:52:09.793336,64,35,dog,0.42,402,119,622,301,
2026-05-09T17:52:10.235251,65,1,person,0.81,35,37,627,479,
2026-05-09T17:52:10.235251,65,2,cat,0.5,-1,159,93,354,
2026-05-09T17:52:10.235251,65,12,cat,0.5,91,146,186,223,
2026-05-09T17:52:10.235251,65,35,dog,0.225,396,116,620,303,
2026-05-09T17:52:10.704606,66,1,person,0.893,34,37,628,479,
2026-05-09T17:52:10.704606,66,2,person,0.258,0,161,94,356,
2026-05-09T17:52:10.704606,66,12,cat,0.5,90,146,184,222,
2026-05-09T17:52:10.704606,66,35,dog,0.253,389,116,619,307,
2026-05-09T17:52:11.161991,67,1,person,0.892,36,34,631,479,
2026-05-09T17:52:11.161991,67,2,person,0.5,0,161,94,356,
2026-05-09T17:52:11.161991,67,12,cat,0.5,89,146,181,221,
2026-05-09T17:52:11.161991,67,35,dog,0.287,390,116,621,307,
2026-05-09T17:52:11.571981,68,1,person,0.863,42,44,626,479,
2026-05-09T17:52:11.571981,68,2,person,0.5,0,161,94,356,
2026-05-09T17:52:11.571981,68,12,cat,0.5,88,146,179,220,
2026-05-09T17:52:11.571981,68,35,dog,0.374,392,116,619,304,
2026-05-09T17:52:11.983961,69,1,person,0.852,35,39,627,479,
2026-05-09T17:52:11.983961,69,2,cat,0.466,-1,162,95,361,
2026-05-09T17:52:11.983961,69,12,cat,0.5,87,146,176,218,
2026-05-09T17:52:11.983961,69,35,dog,0.5,390,116,619,305,
2026-05-09T17:52:12.391959,70,1,person,0.678,32,35,627,478,
2026-05-09T17:52:12.391959,70,2,cat,0.402,0,167,94,363,
2026-05-09T17:52:12.391959,70,12,cat,0.5,86,146,174,217,
2026-05-09T17:52:12.391959,70,35,dog,0.5,388,116,619,306,
2026-05-09T17:52:12.816910,71,1,person,0.857,38,36,632,478,
2026-05-09T17:52:12.816910,71,2,cat,0.495,0,165,94,362,
2026-05-09T17:52:12.816910,71,12,cat,0.5,85,146,172,216,
2026-05-09T17:52:12.816910,71,35,dog,0.249,393,117,617,302,
2026-05-09T17:52:13.241176,72,1,dog,0.264,38,39,629,478,
2026-05-09T17:52:13.241176,72,2,cat,0.435,0,164,93,357,
2026-05-09T17:52:13.241176,72,12,cat,0.5,85,146,169,215,
2026-05-09T17:52:13.241176,72,35,dog,0.4,389,117,619,307,
2026-05-09T17:52:13.713505,73,1,person,0.838,35,38,627,478,
2026-05-09T17:52:13.713505,73,2,cat,0.5,0,164,93,357,
2026-05-09T17:52:13.713505,73,12,cat,0.5,84,146,167,213,
2026-05-09T17:52:13.713505,73,35,dog,0.259,387,117,618,307,
2026-05-09T17:52:14.122478,74,1,person,0.828,38,38,629,478,
2026-05-09T17:52:14.122478,74,2,cat,0.569,0,168,95,366,
2026-05-09T17:52:14.122478,74,12,cat,0.5,83,146,164,212,
2026-05-09T17:52:14.122478,74,35,dog,0.5,386,116,617,308,
2026-05-09T17:52:14.609439,75,1,person,0.797,35,38,627,478,
2026-05-09T17:52:14.609439,75,2,cat,0.526,0,166,94,361,
2026-05-09T17:52:14.609439,75,12,cat,0.5,82,146,162,211,
2026-05-09T17:52:14.609439,75,35,dog,0.5,384,116,617,309,
2026-05-09T17:52:15.019726,76,1,cat,0.306,45,43,629,478,
2026-05-09T17:52:15.019726,76,2,cat,0.565,0,166,95,365,
2026-05-09T17:52:15.019726,76,12,cat,0.5,81,146,159,210,
2026-05-09T17:52:15.019726,76,35,dog,0.5,383,116,617,310,
2026-05-09T17:52:15.456348,77,1,person,0.456,-11,45,549,478,
2026-05-09T17:52:15.456348,77,2,cat,0.5,-1,166,95,365,
2026-05-09T17:52:15.456348,77,12,cat,0.5,80,146,157,209,
2026-05-09T17:52:15.456348,77,35,dog,0.5,382,116,617,310,
2026-05-09T17:52:15.832298,78,1,cat,0.466,37,48,596,478,
2026-05-09T17:52:15.832298,78,2,cat,0.316,-1,172,95,373,
2026-05-09T17:52:15.832298,78,12,bear,0.21,91,147,209,244,
2026-05-09T17:52:15.832298,78,35,dog,0.5,380,116,616,311,
2026-05-09T17:52:16.269735,79,1,person,0.363,59,53,610,476,
2026-05-09T17:52:16.269735,79,2,cat,0.27,-1,171,95,374,
2026-05-09T17:52:16.269735,79,12,bear,0.251,89,148,210,246,
2026-05-09T17:52:16.269735,79,35,dog,0.5,379,116,616,312,
2026-05-09T17:52:16.722632,80,1,cat,0.43,61,48,620,478,
2026-05-09T17:52:16.722632,80,2,cat,0.492,-1,172,94,373,
2026-05-09T17:52:16.722632,80,12,bear,0.5,89,148,210,247,
2026-05-09T17:52:16.722632,80,35,dog,0.5,377,116,616,313,
2026-05-09T17:52:17.176033,81,1,person,0.548,51,45,615,476,
2026-05-09T17:52:17.176033,81,2,cat,0.5,-1,172,94,374,
2026-05-09T17:52:17.176033,81,12,bear,0.338,91,147,207,242,
2026-05-09T17:52:17.176033,81,35,dog,0.271,388,116,626,315,
2026-05-09T17:52:17.666253,82,1,person,0.635,53,43,622,476,
2026-05-09T17:52:17.666253,82,2,cat,0.5,-1,173,94,375,
2026-05-09T17:52:17.666253,82,12,bear,0.364,91,148,212,248,
2026-05-09T17:52:17.666253,82,35,dog,0.5,387,116,627,316,
2026-05-09T17:52:18.076735,83,1,person,0.528,44,43,615,475,
2026-05-09T17:52:18.076735,83,2,cat,0.486,0,172,94,373,
2026-05-09T17:52:18.076735,83,12,bear,0.207,92,148,212,249,
2026-05-09T17:52:18.076735,83,35,dog,0.5,387,116,627,317,
2026-05-09T17:52:18.594937,84,1,person,0.588,49,41,624,475,
2026-05-09T17:52:18.594937,84,2,bear,0.295,0,170,96,374,
2026-05-09T17:52:18.594937,84,12,bear,0.373,92,148,211,248,
2026-05-09T17:52:18.594937,84,35,dog,0.5,386,116,628,318,
2026-05-09T17:52:19.019077,85,1,person,0.722,46,40,623,476,
2026-05-09T17:52:19.019077,85,2,cat,0.278,-1,161,95,366,
2026-05-09T17:52:19.019077,85,12,bear,0.265,94,147,208,243,
2026-05-09T17:52:19.019077,85,35,dog,0.5,386,116,629,319,
2026-05-09T17:52:19.460076,86,1,person,0.281,57,52,622,477,
2026-05-09T17:52:19.460076,86,2,cat,0.231,-3,143,97,361,
2026-05-09T17:52:19.460076,86,12,bear,0.5,94,147,208,243,
2026-05-09T17:52:19.460076,86,35,dog,0.5,385,116,629,320,
2026-05-09T17:52:19.899411,87,1,cat,0.592,109,81,635,478,
2026-05-09T17:52:19.899411,87,2,cat,0.5,-4,141,98,360,
2026-05-09T17:52:19.899411,87,12,bear,0.261,94,144,207,239,
2026-05-09T17:52:19.899411,87,35,dog,0.5,384,116,630,321,
2026-05-09T17:52:20.321971,88,1,cat,0.827,133,99,634,478,
2026-05-09T17:52:20.321971,88,2,bear,0.281,-3,150,95,363,
2026-05-09T17:52:20.321971,88,12,bear,0.5,94,144,207,238,
2026-05-09T17:52:20.321971,88,35,dog,0.5,384,116,631,322,
2026-05-09T17:52:20.728555,89,1,cat,0.652,133,103,629,479,
2026-05-09T17:52:20.728555,89,2,person,0.269,-2,157,95,369,
2026-05-09T17:52:20.728555,89,12,bear,0.5,94,144,207,238,
2026-05-09T17:52:20.728555,89,35,dog,0.5,383,116,631,323,
2026-05-09T17:52:21.154647,90,1,dog,0.236,129,98,632,479,
2026-05-09T17:52:21.154647,90,2,cat,0.326,0,164,94,370,
2026-05-09T17:52:21.154647,90,12,bear,0.5,94,143,207,237,
2026-05-09T17:52:21.154647,90,35,dog,0.5,383,116,632,324,
2026-05-09T17:52:21.610637,91,1,person,0.409,123,94,631,478,
2026-05-09T17:52:21.610637,91,2,bear,0.239,-1,162,94,370,
2026-05-09T17:52:21.610637,91,12,cat,0.316,93,144,210,242,
2026-05-09T17:52:21.610637,91,35,dog,0.5,382,116,632,325,
2026-05-09T17:52:21.610637,91,46,dog,0.406,43,94,711,478,
2026-05-09T17:52:22.078795,92,1,person,0.757,118,92,629,478,
2026-05-09T17:52:22.078795,92,2,bear,0.5,-1,162,94,370,
2026-05-09T17:52:22.078795,92,12,cat,0.5,93,144,210,242,
2026-05-09T17:52:22.078795,92,35,dog,0.5,381,116,633,326,
2026-05-09T17:52:22.078795,92,46,dog,0.5,50,90,726,479,
2026-05-09T17:52:22.513477,93,1,person,0.766,118,92,629,478,
2026-05-09T17:52:22.513477,93,2,bear,0.398,0,166,93,370,
2026-05-09T17:52:22.513477,93,12,cat,0.5,93,144,211,242,
2026-05-09T17:52:22.513477,93,35,dog,0.5,381,116,634,327,
2026-05-09T17:52:22.513477,93,46,dog,0.5,56,86,741,480,
2026-05-09T17:52:22.919671,94,1,cat,0.464,115,90,629,479,
2026-05-09T17:52:22.919671,94,2,cat,0.207,0,167,92,368,
2026-05-09T17:52:22.919671,94,12,cat,0.288,93,144,207,238,
2026-05-09T17:52:22.919671,94,35,dog,0.5,380,116,634,328,
2026-05-09T17:52:22.919671,94,46,dog,0.5,63,82,756,481,
2026-05-09T17:52:23.480942,95,1,cat,0.637,116,86,634,479,
2026-05-09T17:52:23.480942,95,2,cat,0.5,0,168,92,368,
2026-05-09T17:52:23.480942,95,12,cat,0.5,93,144,207,238,
2026-05-09T17:52:23.480942,95,35,dog,0.5,380,116,635,329,
2026-05-09T17:52:23.480942,95,46,dog,0.5,69,78,771,482,
2026-05-09T17:52:23.888752,96,1,cat,0.265,119,87,635,479,
2026-05-09T17:52:23.888752,96,2,cat,0.5,0,168,92,368,
2026-05-09T17:52:23.888752,96,12,cat,0.5,93,144,207,238,
2026-05-09T17:52:23.888752,96,35,person,0.702,140,85,616,476,
2026-05-09T17:52:23.888752,96,46,dog,0.5,76,74,785,483,
2026-05-09T17:52:24.310213,97,1,person,0.578,121,89,634,478,
2026-05-09T17:52:24.310213,97,2,cat,0.5,0,169,92,368,
2026-05-09T17:52:24.310213,97,12,cat,0.5,93,144,207,237,
2026-05-09T17:52:24.310213,97,35,person,0.5,125,83,615,485,
2026-05-09T17:52:24.310213,97,46,dog,0.5,82,70,800,483,
2026-05-09T17:52:24.669825,98,1,person,0.87,122,88,635,478,
2026-05-09T17:52:24.669825,98,2,cat,0.5,0,169,92,368,
2026-05-09T17:52:24.669825,98,12,cat,0.5,93,144,207,237,
2026-05-09T17:52:24.669825,98,35,person,0.5,111,81,615,495,
2026-05-09T17:52:24.669825,98,46,dog,0.5,89,66,815,484,
2026-05-09T17:52:25.046722,99,1,person,0.813,117,85,633,478,
2026-05-09T17:52:25.046722,99,2,cat,0.5,0,170,92,368,
2026-05-09T17:52:25.046722,99,12,cat,0.5,93,144,206,237,
2026-05-09T17:52:25.046722,99,35,person,0.5,97,80,614,504,
2026-05-09T17:52:25.046722,99,46,dog,0.5,95,62,830,485,
2026-05-09T17:52:25.424955,100,1,person,0.921,109,80,631,478,
2026-05-09T17:52:25.424955,100,2,cat,0.203,2,160,91,351,
2026-05-09T17:52:25.424955,100,12,cat,0.5,94,144,206,236,
2026-05-09T17:52:25.424955,100,35,person,0.5,82,78,613,514,
2026-05-09T17:52:25.424955,100,46,dog,0.5,102,58,845,486,
2026-05-09T17:52:25.820313,101,1,person,0.897,110,80,632,478,
2026-05-09T17:52:25.820313,101,2,cat,0.5,2,160,91,349,
2026-05-09T17:52:25.820313,101,12,cat,0.5,94,144,206,236,
2026-05-09T17:52:25.820313,101,35,person,0.5,68,76,613,523,
2026-05-09T17:52:25.820313,101,46,dog,0.5,109,54,860,487,
2026-05-09T17:52:26.212062,102,1,person,0.833,115,82,635,478,
2026-05-09T17:52:26.212062,102,2,person,0.222,0,151,93,351,
2026-05-09T17:52:26.212062,102,12,cat,0.5,94,144,206,236,
2026-05-09T17:52:26.212062,102,35,person,0.5,54,74,612,533,
2026-05-09T17:52:26.212062,102,46,dog,0.5,115,51,874,488,
2026-05-09T17:52:26.701433,103,1,person,0.81,115,83,633,479,
2026-05-09T17:52:26.701433,103,2,person,0.5,0,150,93,350,
2026-05-09T17:52:26.701433,103,12,cat,0.5,94,143,206,236,
2026-05-09T17:52:26.701433,103,35,person,0.5,39,72,612,542,
2026-05-09T17:52:26.701433,103,46,dog,0.5,122,47,889,489,
2026-05-09T17:52:27.079340,104,1,person,0.899,115,84,632,479,
2026-05-09T17:52:27.079340,104,2,person,0.5,1,149,94,348,
2026-05-09T17:52:27.079340,104,12,cat,0.5,94,143,206,235,
2026-05-09T17:52:27.079340,104,35,person,0.5,25,70,611,551,
2026-05-09T17:52:27.079340,104,46,dog,0.5,128,43,904,489,
2026-05-09T17:52:27.455211,105,1,person,0.914,116,82,635,478,
2026-05-09T17:52:27.455211,105,2,person,0.5,1,148,94,347,
2026-05-09T17:52:27.455211,105,12,cat,0.5,94,143,205,235,
2026-05-09T17:52:27.455211,105,35,person,0.5,11,69,610,561,
2026-05-09T17:52:27.455211,105,46,bed,0.205,-17,76,654,467,
2026-05-09T17:52:27.893432,106,1,person,0.925,116,83,634,478,
2026-05-09T17:52:27.893432,106,2,person,0.263,0,151,94,356,
2026-05-09T17:52:27.893432,106,12,cat,0.5,94,143,205,235,
2026-05-09T17:52:27.893432,106,35,person,0.5,-3,67,610,570,
2026-05-09T17:52:27.893432,106,46,bed,0.225,7,110,627,466,
2026-05-09T17:52:28.331372,107,1,person,0.894,115,82,633,478,
2026-05-09T17:52:28.331372,107,2,person,0.5,0,150,94,356,
2026-05-09T17:52:28.331372,107,12,cat,0.5,94,143,205,234,
2026-05-09T17:52:28.331372,107,35,person,0.5,-17,65,609,580,
2026-05-09T17:52:28.331372,107,46,bed,0.238,2,108,631,470,
2026-05-09T17:52:28.754922,108,1,person,0.437,114,82,630,478,
2026-05-09T17:52:28.754922,108,2,person,0.5,0,149,95,356,
2026-05-09T17:52:28.754922,108,12,cat,0.5,94,143,205,234,
2026-05-09T17:52:28.754922,108,35,cat,0.257,119,81,617,484,
2026-05-09T17:52:28.754922,108,46,bed,0.21,-5,101,640,474,
2026-05-09T17:52:29.195760,109,1,cat,0.674,115,75,637,478,
2026-05-09T17:52:29.195760,109,2,person,0.5,-1,148,95,355,
2026-05-09T17:52:29.195760,109,12,cat,0.5,94,143,205,234,
2026-05-09T17:52:29.195760,109,35,cat,0.5,113,81,617,488,
2026-05-09T17:52:29.195760,109,46,bed,0.5,-7,101,638,474,
2026-05-09T17:52:29.570329,110,1,cat,0.554,126,117,604,478,
2026-05-09T17:52:29.570329,110,2,person,0.5,-1,148,95,355,
2026-05-09T17:52:29.570329,110,12,cat,0.5,94,143,204,233,
2026-05-09T17:52:29.570329,110,35,cat,0.5,107,80,616,492,
2026-05-09T17:52:29.570329,110,46,person,0.439,8,118,631,477,
2026-05-09T17:52:30.073375,111,1,cat,0.5,128,121,600,478,
2026-05-09T17:52:30.073375,111,2,person,0.5,-1,147,95,355,
2026-05-09T17:52:30.073375,111,12,cat,0.5,94,142,204,233,
2026-05-09T17:52:30.073375,111,35,cat,0.5,102,79,616,495,
2026-05-09T17:52:30.073375,111,46,bed,0.251,6,123,623,479,
2026-05-09T17:52:30.521430,112,1,cat,0.376,123,129,594,478,
2026-05-09T17:52:30.521430,112,2,bear,0.292,0,174,93,374,
2026-05-09T17:52:30.521430,112,12,cat,0.5,94,142,204,233,
2026-05-09T17:52:30.521430,112,35,cat,0.5,96,78,616,499,
2026-05-09T17:52:30.521430,112,46,bed,0.242,6,126,621,480,
2026-05-09T17:52:30.993217,113,1,person,0.409,150,120,629,479,
2026-05-09T17:52:30.993217,113,2,cat,0.371,0,173,93,373,
2026-05-09T17:52:30.993217,113,12,cat,0.5,94,142,204,233,
