timestamp,frame_id,track_id,class_name,confidence,x1,y1,x2,y2,zone
2026-05-08T11:52:30.810555,57,1,person,0.689,70,209,467,479,
2026-05-08T11:52:31.171358,58,1,person,0.726,71,210,466,479,
2026-05-08T11:52:31.545256,59,1,person,0.622,45,205,452,479,
2026-05-08T11:52:32.543627,62,1,person,0.696,65,205,470,479,
2026-05-08T11:52:32.904473,63,1,person,0.74,76,202,483,479,
2026-05-08T11:52:33.281469,64,1,person,0.615,63,201,474,479,
2026-05-08T11:52:33.641716,65,1,person,0.647,75,200,485,479,
2026-05-08T11:52:33.988050,66,1,person,0.675,84,199,493,479,
2026-05-08T11:52:34.347780,67,1,person,0.639,91,199,496,479,
2026-05-08T11:52:34.723902,68,1,person,0.61,77,200,484,479,
2026-05-08T11:52:35.082999,69,1,person,0.522,82,200,486,479,
2026-05-08T11:52:35.474203,70,1,person,0.694,57,200,467,479,
2026-05-08T11:52:35.881558,71,1,person,0.724,70,201,478,479,
2026-05-08T11:52:36.243308,72,1,person,0.586,93,204,490,479,
2026-05-08T11:52:36.665497,73,1,person,0.451,75,208,459,479,
2026-05-08T11:52:38.887776,80,1,person,0.482,-15,71,549,478,
2026-05-08T11:52:39.248799,81,1,person,0.648,-58,25,552,478,
2026-05-08T11:52:39.609543,82,1,cat,0.58,-64,4,559,478,
2026-05-08T11:52:39.966335,83,1,person,0.578,-48,-3,578,478,
2026-05-08T11:52:40.621737,85,1,cat,0.587,-94,-7,512,478,
2026-05-08T11:52:40.980607,86,1,person,0.735,-105,-8,479,479,
2026-05-08T11:52:41.351341,87,1,person,0.684,-94,-8,469,479,
2026-05-08T11:52:43.484720,93,1,person,0.909,-70,85,371,479,
2026-05-08T11:52:43.859696,94,1,person,0.871,-45,138,330,479,
2026-05-08T11:52:44.329932,95,1,person,0.911,-46,82,380,478,
2026-05-08T11:52:45.035268,96,1,person,0.81,-71,64,357,478,
2026-05-08T11:52:45.537645,97,1,person,0.934,-71,76,330,478,
2026-05-08T11:52:45.537645,97,6,person,0.87,287,111,531,478,
2026-05-08T11:52:46.020672,98,1,person,0.937,-66,86,311,478,
2026-05-08T11:52:46.020672,98,6,person,0.886,294,115,536,479,
2026-05-08T11:52:46.613701,99,1,person,0.932,-57,105,291,478,
2026-05-08T11:52:46.613701,99,6,person,0.917,295,142,520,479,
2026-05-08T11:52:47.144373,100,1,person,0.929,-51,111,281,478,
2026-05-08T11:52:47.144373,100,6,person,0.886,291,152,511,479,
2026-05-08T11:52:47.660578,101,1,person,0.943,-43,121,271,478,
2026-05-08T11:52:47.660578,101,6,person,0.888,290,164,505,479,
2026-05-08T11:52:48.182759,102,1,person,0.935,-41,120,266,478,
2026-05-08T11:52:48.182759,102,6,person,0.908,287,165,503,479,
2026-05-08T11:52:48.742358,103,1,person,0.93,-36,126,259,478,
2026-05-08T11:52:48.742358,103,6,person,0.886,287,168,504,478,
2026-05-08T11:52:49.244592,104,1,person,0.905,-35,123,255,479,
2026-05-08T11:52:49.244592,104,6,person,0.902,287,164,510,478,
2026-05-08T11:52:49.747834,105,1,person,0.932,-32,123,252,479,
2026-05-08T11:52:49.747834,105,6,person,0.885,295,166,519,478,
2026-05-08T11:52:50.265030,106,1,person,0.914,-30,126,245,479,
2026-05-08T11:52:50.265030,106,6,person,0.899,292,170,517,478,
2026-05-08T11:52:50.766271,107,1,person,0.937,-22,104,266,478,
2026-05-08T11:52:50.766271,107,6,person,0.887,318,150,557,478,
2026-05-08T11:52:51.276852,108,1,person,0.945,-12,115,266,478,
2026-05-08T11:52:51.276852,108,6,person,0.9,337,164,569,478,
2026-05-08T11:52:51.796082,109,1,person,0.945,-7,127,260,478,
2026-05-08T11:52:51.796082,109,6,person,0.889,339,175,566,478,
2026-05-08T11:52:52.321300,110,1,person,0.936,-10,125,256,478,
2026-05-08T11:52:52.321300,110,6,person,0.905,325,168,560,478,
2026-05-08T11:52:52.868961,111,1,person,0.917,-8,132,252,478,
2026-05-08T11:52:52.868961,111,6,person,0.912,324,175,557,478,
2026-05-08T11:52:53.337314,112,1,person,0.926,-7,137,248,478,
2026-05-08T11:52:53.337314,112,6,person,0.917,322,179,555,478,
2026-05-08T11:52:53.850564,113,1,person,0.937,-11,121,253,479,
2026-05-08T11:52:53.850564,113,6,person,0.91,314,163,560,478,
2026-05-08T11:52:54.324390,114,1,person,0.902,-8,127,251,479,
2026-05-08T11:52:54.324390,114,6,person,0.9,315,169,559,478,
2026-05-08T11:52:54.796753,115,1,person,0.939,-7,127,249,479,
2026-05-08T11:52:54.796753,115,6,person,0.909,313,169,558,478,
2026-05-08T11:52:55.252145,116,1,person,0.936,-4,132,248,479,
2026-05-08T11:52:55.252145,116,6,person,0.927,312,175,555,478,
2026-05-08T11:52:55.740466,117,1,person,0.938,-4,134,246,479,
2026-05-08T11:52:55.740466,117,6,person,0.925,308,175,555,478,
2026-05-08T11:52:56.209298,118,1,person,0.925,-4,132,246,479,
2026-05-08T11:52:56.209298,118,6,person,0.917,305,173,556,478,
2026-05-08T11:52:56.744989,119,1,person,0.933,-2,135,245,479,
2026-05-08T11:52:56.744989,119,6,person,0.924,304,174,556,478,
2026-05-08T11:52:57.215838,120,1,person,0.921,0,141,244,479,
2026-05-08T11:52:57.215838,120,6,person,0.906,307,181,556,478,
2026-05-08T11:52:57.672248,121,1,person,0.932,-3,126,251,479,
2026-05-08T11:52:57.672248,121,6,person,0.908,311,171,569,478,
2026-05-08T11:52:58.157578,122,1,person,0.877,-13,47,294,479,
2026-05-08T11:52:58.157578,122,6,person,0.66,368,128,650,477,
2026-05-08T11:52:58.645386,123,1,person,0.878,35,16,380,477,
2026-05-08T11:52:58.645386,123,6,person,0.5,376,124,661,477,
2026-05-08T11:52:59.100774,124,1,person,0.894,72,2,447,477,
2026-05-08T11:52:59.100774,124,6,person,0.5,383,120,671,477,
2026-05-08T11:52:59.560153,125,1,person,0.913,92,-2,493,478,
2026-05-08T11:52:59.560153,125,6,person,0.5,390,115,681,477,
2026-05-08T11:53:00.016038,126,1,person,0.921,113,-3,535,478,
2026-05-08T11:53:00.016038,126,6,person,0.5,397,111,692,477,
2026-05-08T11:53:00.455480,127,1,person,0.911,115,-3,556,478,
2026-05-08T11:53:00.455480,127,6,person,0.5,404,107,702,476,
2026-05-08T11:53:00.957750,128,1,person,0.932,105,-3,561,478,
2026-05-08T11:53:00.957750,128,6,person,0.5,411,103,712,476,
2026-05-08T11:53:01.398664,129,1,person,0.935,113,-2,581,478,
2026-05-08T11:53:01.398664,129,6,person,0.5,418,99,723,476,
2026-05-08T11:53:01.872008,130,1,person,0.9,115,-2,594,478,
2026-05-08T11:53:01.872008,130,6,person,0.5,426,95,733,476,
2026-05-08T11:53:02.296958,131,1,person,0.845,105,-2,595,478,
2026-05-08T11:53:02.296958,131,6,person,0.5,433,91,743,476,
2026-05-08T11:53:02.735874,132,1,person,0.84,103,-1,601,478,
2026-05-08T11:53:02.735874,132,6,person,0.5,440,86,754,476,
2026-05-08T11:53:03.155856,133,1,person,0.884,101,-1,606,478,
2026-05-08T11:53:03.155856,133,6,person,0.5,447,82,764,476,
2026-05-08T11:53:03.609246,134,1,person,0.929,81,0,597,477,
2026-05-08T11:53:03.609246,134,6,person,0.5,454,78,775,475,
2026-05-08T11:53:04.004297,135,1,person,0.924,64,0,592,477,
2026-05-08T11:53:04.004297,135,6,person,0.5,461,74,785,475,
2026-05-08T11:53:04.447209,136,1,person,0.495,118,135,536,478,
2026-05-08T11:53:04.447209,136,6,person,0.5,468,70,795,475,
2026-05-08T11:54:27.138890,191,1,cat,0.459,-37,36,478,475,
2026-05-08T11:54:27.138890,191,6,person,0.5,476,66,806,475,
2026-05-08T11:54:27.768727,194,1,person,0.462,-32,11,511,477,
2026-05-08T11:54:27.768727,194,6,person,0.5,483,62,816,475,
2026-05-08T11:54:28.000648,195,1,person,0.401,-61,1,479,478,
2026-05-08T11:54:28.000648,195,6,person,0.5,490,58,826,475,
2026-05-08T11:54:28.236928,196,1,cat,0.478,-70,-1,458,478,
2026-05-08T11:54:28.236928,196,6,person,0.5,497,53,837,475,
2026-05-08T11:54:28.474460,197,1,cat,0.5,-85,-8,450,478,
2026-05-08T11:54:28.474460,197,6,person,0.5,504,49,847,474,
2026-05-08T11:54:31.208809,211,1,person,0.445,-35,4,482,478,
2026-05-08T11:54:31.208809,211,6,person,0.5,511,45,857,474,
2026-05-08T11:54:31.879441,214,1,person,0.419,-55,0,453,479,
2026-05-08T11:54:31.879441,214,6,person,0.5,518,41,868,474,
2026-05-08T11:54:32.254339,215,1,person,0.602,-52,-1,447,478,
2026-05-08T11:54:32.254339,215,6,person,0.5,526,37,878,474,
2026-05-08T11:54:32.521169,216,1,person,0.632,-31,35,406,478,
2026-05-08T11:54:32.521169,216,6,person,0.5,533,33,888,474,
2026-05-08T11:54:32.832975,217,1,person,0.449,-50,55,352,477,
2026-05-08T11:54:32.832975,217,6,person,0.5,540,29,899,474,
2026-05-08T11:54:32.832975,217,9,cell phone,0.793,440,311,518,479,
2026-05-08T11:54:33.194669,218,1,person,0.416,-26,72,343,477,
2026-05-08T11:54:33.194669,218,6,person,0.5,547,24,909,474,
2026-05-08T11:54:33.194669,218,9,cell phone,0.5,444,355,507,491,
2026-05-08T11:54:33.495418,219,1,person,0.5,-33,76,332,476,
2026-05-08T11:54:33.495418,219,6,person,0.5,554,20,920,473,
2026-05-08T11:54:33.495418,219,9,cell phone,0.5,448,399,496,504,
2026-05-08T11:54:33.495418,219,10,cell phone,0.505,330,291,583,479,
2026-05-08T11:54:33.731391,220,1,person,0.591,-35,89,309,476,
2026-05-08T11:54:33.731391,220,6,person,0.5,561,16,930,473,
2026-05-08T11:54:33.731391,220,9,cell phone,0.5,452,443,486,516,
2026-05-08T11:54:33.731391,220,10,cell phone,0.5,319,281,584,478,
2026-05-08T11:54:33.978962,221,1,person,0.5,14,86,370,478,
2026-05-08T11:54:33.978962,221,6,person,0.5,569,12,940,473,
2026-05-08T11:54:33.978962,221,9,cell phone,0.5,456,487,475,528,
2026-05-08T11:54:33.978962,221,10,cell phone,0.5,307,271,586,478,
2026-05-08T11:54:34.246235,222,1,person,0.757,-18,91,323,477,
2026-05-08T11:54:34.246235,222,6,person,0.5,576,8,951,473,
2026-05-08T11:54:34.246235,222,9,cell phone,0.5,460,531,464,540,
2026-05-08T11:54:34.246235,222,10,cell phone,0.5,296,262,588,478,
2026-05-08T11:54:34.511911,223,1,person,0.625,-28,95,302,477,
2026-05-08T11:54:34.511911,223,6,person,0.5,583,4,961,473,
2026-05-08T11:54:34.511911,223,9,cell phone,0.5,464,575,454,552,
2026-05-08T11:54:34.511911,223,10,person,0.437,379,312,603,479,
2026-05-08T11:54:34.511911,223,11,cell phone,0.856,425,286,548,478,
2026-05-08T11:54:34.807507,224,1,person,0.576,-31,96,293,478,
2026-05-08T11:54:34.807507,224,9,cell phone,0.5,468,618,443,565,
2026-05-08T11:54:34.807507,224,10,person,0.5,383,311,606,479,
2026-05-08T11:54:34.807507,224,11,cell phone,0.562,426,289,547,479,
2026-05-08T11:54:35.071450,225,1,person,0.533,-26,100,288,478,
2026-05-08T11:54:35.071450,225,9,cell phone,0.5,472,662,432,577,
2026-05-08T11:54:35.071450,225,10,person,0.5,386,311,610,479,
2026-05-08T11:54:35.071450,225,11,cell phone,0.757,428,294,545,478,
2026-05-08T11:54:35.337369,226,1,person,0.598,-24,99,285,477,
2026-05-08T11:54:35.337369,226,9,cell phone,0.5,476,706,422,589,
2026-05-08T11:54:35.337369,226,10,person,0.5,389,310,614,479,
2026-05-08T11:54:35.337369,226,11,cell phone,0.761,428,295,546,479,
2026-05-08T11:54:35.618582,227,1,person,0.774,-24,97,281,477,
2026-05-08T11:54:35.618582,227,9,cell phone,0.5,480,750,411,601,
2026-05-08T11:54:35.618582,227,10,person,0.5,392,310,618,479,
2026-05-08T11:54:35.618582,227,11,cell phone,0.594,428,294,546,479,
2026-05-08T11:54:35.884754,228,1,person,0.723,-23,94,280,477,
2026-05-08T11:54:35.884754,228,9,cell phone,0.5,484,794,400,614,
2026-05-08T11:54:35.884754,228,10,person,0.5,395,309,621,479,
2026-05-08T11:54:35.884754,228,11,cell phone,0.606,426,292,546,479,
2026-05-08T11:54:36.148332,229,1,person,0.696,-22,94,277,477,
2026-05-08T11:54:36.148332,229,9,cell phone,0.5,488,838,390,626,
2026-05-08T11:54:36.148332,229,10,person,0.5,398,309,625,479,
2026-05-08T11:54:36.148332,229,11,cell phone,0.755,425,292,545,479,
2026-05-08T11:54:36.447137,230,1,person,0.702,-20,95,275,478,
2026-05-08T11:54:36.447137,230,9,cell phone,0.5,492,882,379,638,
2026-05-08T11:54:36.447137,230,10,person,0.441,388,322,598,478,
2026-05-08T11:54:36.447137,230,11,cell phone,0.718,424,292,544,479,
2026-05-08T11:54:36.760947,231,1,person,0.717,-18,94,274,477,
2026-05-08T11:54:36.760947,231,9,cell phone,0.5,496,925,368,650,
2026-05-08T11:54:36.760947,231,10,person,0.5,390,323,599,479,
2026-05-08T11:54:36.760947,231,11,cell phone,0.479,421,290,543,479,
2026-05-08T11:54:37.028073,232,1,person,0.699,-16,94,272,477,
2026-05-08T11:54:37.028073,232,9,cell phone,0.5,500,969,358,663,
2026-05-08T11:54:37.028073,232,10,person,0.5,392,324,600,479,
2026-05-08T11:54:37.028073,232,11,cell phone,0.703,419,290,541,479,
2026-05-08T11:54:37.279783,233,1,person,0.807,-13,96,271,477,
2026-05-08T11:54:37.279783,233,9,cell phone,0.5,504,1013,347,675,
2026-05-08T11:54:37.279783,233,10,person,0.5,394,324,601,479,
2026-05-08T11:54:37.279783,233,11,cell phone,0.669,419,293,540,479,
2026-05-08T11:54:37.548806,234,1,person,0.829,-11,97,270,477,
2026-05-08T11:54:37.548806,234,9,cell phone,0.5,509,1057,337,687,
2026-05-08T11:54:37.548806,234,10,person,0.5,396,325,601,479,
2026-05-08T11:54:37.548806,234,11,cell phone,0.682,423,295,543,479,
2026-05-08T11:54:37.844568,235,1,person,0.838,-10,99,268,477,
2026-05-08T11:54:37.844568,235,9,cell phone,0.5,513,1101,326,699,
2026-05-08T11:54:37.844568,235,10,person,0.5,398,326,602,479,
2026-05-08T11:54:37.844568,235,11,cell phone,0.444,425,296,546,479,
2026-05-08T11:54:38.095257,236,1,person,0.813,-9,99,268,477,
2026-05-08T11:54:38.095257,236,9,cell phone,0.5,517,1145,315,712,
2026-05-08T11:54:38.095257,236,10,person,0.5,400,327,603,479,
2026-05-08T11:54:38.095257,236,11,cell phone,0.783,426,297,546,479,
2026-05-08T11:54:38.360945,237,1,person,0.793,-9,96,267,478,
2026-05-08T11:54:38.360945,237,9,cell phone,0.5,521,1189,305,724,
2026-05-08T11:54:38.360945,237,10,person,0.5,401,328,604,479,
2026-05-08T11:54:38.360945,237,11,cell phone,0.428,425,298,545,479,
2026-05-08T11:54:38.720154,238,1,person,0.822,-9,95,266,477,
2026-05-08T11:54:38.720154,238,9,cell phone,0.5,525,1232,294,736,
2026-05-08T11:54:38.720154,238,10,person,0.5,403,328,605,479,
2026-05-08T11:54:38.720154,238,11,cell phone,0.583,426,298,547,479,
2026-05-08T11:54:39.001456,239,1,person,0.666,-10,88,267,477,
2026-05-08T11:54:39.001456,239,9,cell phone,0.5,529,1276,283,748,
2026-05-08T11:54:39.001456,239,10,person,0.5,405,329,606,479,
2026-05-08T11:54:39.001456,239,11,cell phone,0.783,427,297,549,479,
2026-05-08T11:54:39.266475,240,1,person,0.745,-16,69,271,477,
2026-05-08T11:54:39.266475,240,9,cell phone,0.5,533,1320,273,760,
2026-05-08T11:54:39.266475,240,10,person,0.5,407,330,606,479,
2026-05-08T11:54:39.266475,240,11,cell phone,0.757,427,297,549,478,
2026-05-08T11:54:39.533321,241,1,person,0.704,-12,77,267,476,
2026-05-08T11:54:39.533321,241,9,cell phone,0.5,537,1364,262,773,
2026-05-08T11:54:39.533321,241,10,person,0.417,378,306,606,479,
2026-05-08T11:54:39.533321,241,11,cell phone,0.837,427,293,552,479,
2026-05-08T11:54:39.843292,242,1,person,0.798,-7,87,263,476,
2026-05-08T11:54:39.843292,242,9,cell phone,0.5,541,1408,251,785,
2026-05-08T11:54:39.843292,242,10,person,0.449,384,308,607,479,
2026-05-08T11:54:39.843292,242,11,cell phone,0.732,427,293,552,479,
2026-05-08T11:54:40.126583,243,1,person,0.822,-5,92,262,476,
2026-05-08T11:54:40.126583,243,9,cell phone,0.5,545,1452,241,797,
2026-05-08T11:54:40.126583,243,10,person,0.502,384,308,604,479,
2026-05-08T11:54:40.126583,243,11,cell phone,0.746,427,293,552,479,
2026-05-08T11:54:40.425557,244,1,person,0.78,-5,94,260,476,
2026-05-08T11:54:40.425557,244,9,cell phone,0.5,549,1496,230,809,
2026-05-08T11:54:40.425557,244,10,person,0.5,384,307,605,479,
2026-05-08T11:54:40.425557,244,11,cell phone,0.777,424,293,550,479,
2026-05-08T11:54:40.722106,245,1,person,0.762,-5,95,258,476,
2026-05-08T11:54:40.722106,245,9,cell phone,0.5,553,1539,219,822,
2026-05-08T11:54:40.722106,245,10,person,0.414,382,307,600,479,
2026-05-08T11:54:40.722106,245,11,cell phone,0.768,422,293,549,479,
2026-05-08T11:54:41.005648,246,1,person,0.742,-3,96,257,476,
2026-05-08T11:54:41.005648,246,9,cell phone,0.5,557,1583,209,834,
2026-05-08T11:54:41.005648,246,10,person,0.5,381,307,600,479,
2026-05-08T11:54:41.005648,246,11,cell phone,0.762,422,293,548,478,
2026-05-08T11:54:41.257730,247,1,person,0.789,-3,96,257,476,
2026-05-08T11:54:41.257730,247,9,cell phone,0.5,561,1627,198,846,
2026-05-08T11:54:41.257730,247,10,person,0.482,380,308,596,479,
2026-05-08T11:54:41.257730,247,11,cell phone,0.828,421,293,548,478,
2026-05-08T11:54:41.554777,248,1,person,0.801,-3,97,256,476,
2026-05-08T11:54:41.554777,248,10,person,0.5,380,308,596,479,
2026-05-08T11:54:41.554777,248,11,cell phone,0.746,422,295,548,478,
2026-05-08T11:54:41.819863,249,1,person,0.774,-2,97,256,476,
2026-05-08T11:54:41.819863,249,10,person,0.5,379,307,596,479,
2026-05-08T11:54:41.819863,249,11,cell phone,0.667,421,297,546,478,
2026-05-08T11:54:42.083143,250,1,person,0.827,-2,98,255,476,
2026-05-08T11:54:42.083143,250,10,person,0.5,378,307,596,478,
2026-05-08T11:54:42.083143,250,11,cell phone,0.806,421,297,547,479,
2026-05-08T11:54:42.366200,251,1,person,0.706,-1,100,255,477,
2026-05-08T11:54:42.366200,251,10,person,0.5,378,306,596,478,
2026-05-08T11:54:42.366200,251,11,cell phone,0.671,420,299,544,479,
2026-05-08T11:54:42.711962,252,1,person,0.73,51,94,329,478,
2026-05-08T11:54:42.711962,252,10,person,0.5,377,306,596,478,
2026-05-08T11:54:42.711962,252,11,cell phone,0.76,419,299,543,479,
2026-05-08T11:54:42.711962,252,12,person,0.448,361,157,635,477,
2026-05-08T11:54:43.026704,253,1,person,0.667,67,96,359,478,
2026-05-08T11:54:43.026704,253,10,person,0.5,377,306,596,478,
2026-05-08T11:54:43.026704,253,11,cell phone,0.585,415,299,540,479,
2026-05-08T11:54:43.026704,253,12,person,0.5,358,154,634,477,
2026-05-08T11:54:43.026704,253,13,person,0.543,369,161,632,242,
2026-05-08T11:54:43.310375,254,1,person,0.707,70,101,373,479,
2026-05-08T11:54:43.310375,254,10,person,0.5,376,305,596,478,
2026-05-08T11:54:43.310375,254,11,cell phone,0.658,410,289,541,478,
2026-05-08T11:54:43.310375,254,12,person,0.465,365,161,634,475,
2026-05-08T11:54:43.310375,254,13,person,0.5,368,161,632,243,
2026-05-08T11:54:43.609970,255,1,person,0.779,67,100,384,479,
2026-05-08T11:54:43.609970,255,10,person,0.5,376,305,596,478,
2026-05-08T11:54:43.609970,255,11,cell phone,0.683,406,283,542,479,
2026-05-08T11:54:43.609970,255,12,person,0.523,367,162,636,476,
2026-05-08T11:54:43.609970,255,13,person,0.5,367,161,632,243,
2026-05-08T11:54:43.939063,256,1,person,0.833,9,106,315,478,
2026-05-08T11:54:43.939063,256,10,person,0.5,375,304,596,478,
2026-05-08T11:54:43.939063,256,11,cell phone,0.666,404,280,541,479,
2026-05-08T11:54:43.939063,256,12,person,0.489,368,166,635,476,
2026-05-08T11:54:43.939063,256,13,person,0.415,366,166,640,251,
2026-05-08T11:54:44.283532,257,1,person,0.775,-11,108,286,477,
2026-05-08T11:54:44.283532,257,10,person,0.5,375,304,595,478,
2026-05-08T11:54:44.283532,257,11,cell phone,0.709,406,284,540,478,
2026-05-08T11:54:44.283532,257,12,person,0.5,368,167,634,476,
2026-05-08T11:54:44.283532,257,13,person,0.467,366,164,643,250,
2026-05-08T11:54:44.610367,258,1,person,0.583,35,102,352,478,
2026-05-08T11:54:44.610367,258,10,person,0.5,374,304,595,478,
2026-05-08T11:54:44.610367,258,11,cell phone,0.728,408,288,539,478,
2026-05-08T11:54:44.610367,258,12,person,0.5,369,168,634,476,
2026-05-08T11:54:44.610367,258,13,person,0.521,363,160,646,249,
2026-05-08T11:54:44.892452,259,1,person,0.718,-2,106,303,477,
2026-05-08T11:54:44.892452,259,10,person,0.5,373,303,595,478,
2026-05-08T11:54:44.892452,259,11,cell phone,0.714,410,292,538,478,
2026-05-08T11:54:44.892452,259,12,person,0.5,369,169,633,477,
2026-05-08T11:54:44.892452,259,13,person,0.498,361,157,648,247,
2026-05-08T11:54:45.188581,260,1,person,0.869,-15,111,282,477,
2026-05-08T11:54:45.188581,260,10,person,0.5,373,303,595,478,
2026-05-08T11:54:45.188581,260,11,cell phone,0.712,408,287,539,478,
2026-05-08T11:54:45.188581,260,12,person,0.5,369,170,633,477,
2026-05-08T11:54:45.188581,260,13,person,0.557,368,157,647,245,
2026-05-08T11:54:45.468595,261,1,person,0.751,-18,115,272,477,
2026-05-08T11:54:45.468595,261,10,person,0.5,372,302,595,478,
2026-05-08T11:54:45.468595,261,11,cell phone,0.546,408,290,539,478,
2026-05-08T11:54:45.468595,261,12,person,0.5,370,171,632,477,
2026-05-08T11:54:45.468595,261,13,person,0.5,367,157,649,245,
2026-05-08T11:54:45.734988,262,1,person,0.736,-17,118,268,477,
2026-05-08T11:54:45.734988,262,10,person,0.5,372,302,595,478,
2026-05-08T11:54:45.734988,262,11,cell phone,0.764,412,297,538,478,
2026-05-08T11:54:45.734988,262,12,person,0.5,370,172,632,477,
2026-05-08T11:54:45.734988,262,13,person,0.5,367,156,651,245,
2026-05-08T11:54:46.002480,263,1,person,0.764,-15,120,265,477,
2026-05-08T11:54:46.002480,263,10,person,0.5,371,302,595,478,
2026-05-08T11:54:46.002480,263,11,cell phone,0.715,411,302,535,478,
2026-05-08T11:54:46.002480,263,12,person,0.5,370,173,631,477,
2026-05-08T11:54:46.002480,263,13,person,0.5,366,156,653,246,
2026-05-08T11:54:46.268164,264,1,person,0.721,-13,121,263,478,
2026-05-08T11:54:46.268164,264,10,person,0.5,371,301,595,478,
2026-05-08T11:54:46.268164,264,11,cell phone,0.655,411,303,534,478,
2026-05-08T11:54:46.268164,264,12,person,0.5,371,174,631,477,
2026-05-08T11:54:46.268164,264,13,person,0.5,366,155,655,246,
2026-05-08T11:54:46.519954,265,1,person,0.806,-12,122,262,478,
2026-05-08T11:54:46.519954,265,10,person,0.5,370,301,595,478,
2026-05-08T11:54:46.519954,265,11,cell phone,0.744,412,304,535,479,
2026-05-08T11:54:46.519954,265,12,person,0.5,371,175,631,477,
2026-05-08T11:54:46.519954,265,13,person,0.5,365,155,657,246,
2026-05-08T11:54:46.787978,266,1,person,0.835,-12,118,262,478,
2026-05-08T11:54:46.787978,266,10,person,0.5,370,300,595,478,
2026-05-08T11:54:46.787978,266,11,cell phone,0.565,412,304,536,479,
2026-05-08T11:54:46.787978,266,12,traffic light,0.426,401,301,550,478,
2026-05-08T11:54:46.787978,266,13,person,0.5,365,154,659,246,
2026-05-08T11:54:47.070821,267,1,person,0.772,-11,115,262,478,
2026-05-08T11:54:47.070821,267,10,person,0.5,369,300,595,478,
2026-05-08T11:54:47.070821,267,11,cell phone,0.784,412,306,535,479,
2026-05-08T11:54:47.070821,267,12,traffic light,0.5,403,312,544,479,
2026-05-08T11:54:47.070821,267,13,person,0.5,364,154,661,247,
2026-05-08T11:54:47.352418,268,1,person,0.818,-7,124,258,478,
2026-05-08T11:54:47.352418,268,10,person,0.5,368,300,595,478,
2026-05-08T11:54:47.352418,268,11,cell phone,0.562,413,307,535,479,
2026-05-08T11:54:47.352418,268,12,traffic light,0.5,405,322,537,479,
2026-05-08T11:54:47.352418,268,13,person,0.5,364,153,663,247,
2026-05-08T11:54:47.617895,269,1,person,0.813,-6,125,258,478,
2026-05-08T11:54:47.617895,269,10,person,0.5,368,299,594,478,
2026-05-08T11:54:47.617895,269,11,cell phone,0.423,414,308,538,479,
2026-05-08T11:54:47.617895,269,12,traffic light,0.5,408,333,531,479,
