timestamp,frame_id,track_id,class_name,confidence,x1,y1,x2,y2,zone
2026-05-08T11:49:21.190094,3,1,person,0.681,108,199,509,479,
2026-05-08T11:49:21.922877,4,1,person,0.613,108,199,508,479,
2026-05-08T11:49:54.476327,6,1,person,0.407,18,191,428,479,
